Notting Hill Gate     ,             0.175844,             0.171924,          1137.340691,           902.133701,
Queensway             ,             0.187616,             0.172104,          1166.866299,           908.254863,
Lancaster Gate        ,             0.197591,             0.172104,          1194.951634,           914.015957,
Marble Arch           ,             0.207475,             0.172284,          1224.837310,           920.857257,
Bond Street           ,             0.216462,             0.172464,          1241.760524,           923.737804,
Oxford Circus         ,             0.227964,             0.172374,          1256.883397,           926.618351,
Holborn               ,             0.273075,             0.172284,          1308.373176,           932.379445,
Chancery Lane         ,             0.291766,             0.172553,          1327.456801,           929.858967,
St Pauls              ,             0.300662,             0.172374,          1361.663298,           924.818009,
Liverpool Street      ,             0.329238,             0.172643,          1397.670137,           937.780471,
Bethnal Green         ,             0.358623,             0.173272,          1463.922720,           970.906763,
Mile End              ,             0.365093,             0.173093,          1506.050722,           965.505737,
Stratford             ,             0.365093,             0.183966,          1567.982485,          1019.876064,
Leyton                ,             0.364554,             0.191065,          1563.301596,          1085.048442,
Leytonstone           ,             0.364734,             0.199153,          1593.907409,          1120.695213,
Wanstead              ,             0.373989,             0.209307,          1646.837462,          1143.739590,
Redbridge             ,             0.382975,             0.210745,          1680.323822,          1150.940957,
Gants Hill            ,             0.393130,             0.209397,          1729.293123,          1146.620137,
Newbury Park          ,             0.395736,             0.221079,          1773.581535,          1152.741299,
Barkingside           ,             0.396365,             0.225392,          1772.861398,          1188.388070,
Fairlop               ,             0.395376,             0.231772,          1777.542287,          1227.275456,
Hainault              ,             0.395556,             0.239141,          1780.782903,          1248.519491,
Grange Hill           ,             0.390075,             0.247947,          1776.462082,          1287.046809,
Chigwell              ,             0.381448,             0.247408,          1740.095175,          1306.130433,
Roding Valley         ,             0.374349,             0.247858,          1673.842591,          1307.930775,
Snaresbrook           ,             0.364644,             0.216406,          1619.472264,          1162.823214,
South Woodford        ,             0.364374,             0.227189,          1633.875000,          1201.350532,
Woodford              ,             0.364913,             0.236445,          1645.757257,          1264.362500,
Buckhurst Hill        ,             0.364554,             0.247498,          1677.083207,          1328.814742,
Loughton              ,             0.364644,             0.255226,          1693.646353,          1408.749924,
Debden                ,             0.364644,             0.263224,          1757.018389,          1412.710676,
Theydon Bois          ,             0.364644,             0.270413,          1793.745365,          1524.331877,
Epping                ,             0.364105,             0.277512,          1812.468921,          1607.507675,
Cockfosters           ,             0.314926,             0.298961,          1225.859726,          1425.567933,
Oakwood               ,             0.314795,             0.288384,          1266.187386,          1410.685106,
Southgate             ,             0.314665,             0.279374,          1270.508207,          1354.514438,
Arnos Grove           ,             0.315187,             0.269188,          1255.625380,          1302.184498,
Bounds Green          ,             0.315448,             0.259264,          1286.351216,          1270.018389,
Wood Green            ,             0.315840,             0.249079,          1324.758511,          1233.531459,
Turnpike Lane         ,             0.315448,             0.239154,          1342.521884,          1206.646353,
Manor House           ,             0.315710,             0.229230,          1353.563982,          1133.192401,
Arsenal               ,             0.308919,             0.215389,          1340.121429,          1087.103647,
Holloway Road         ,             0.303435,             0.209904,          1321.397872,          1063.099088,
Caledonian Road       ,             0.298864,             0.204681,          1307.475228,          1055.897720,
Russel Square         ,             0.278885,             0.183657,          1303.634498,           952.678116,
Covent Garden         ,             0.264391,             0.168248,          1301.714134,           922.912462,
Piccadilly Circus     ,             0.243106,             0.157410,          1274.348936,           903.228723,
Green Park            ,             0.227436,             0.157410,          1254.665198,           892.186626,
Hyde Park Corner      ,             0.213333,             0.156627,          1230.660638,           879.704255,
Knightsbridge         ,             0.202234,             0.154407,          1216.737994,           867.221884,
South Kensington      ,             0.189829,             0.145266,          1178.330699,           846.577964,
GLoucester Road       ,             0.181733,             0.144744,          1164.408055,           843.697416,
Earls Court           ,             0.170241,             0.144352,          1141.843769,           835.535866,
Barons Court          ,             0.136551,             0.144352,          1102.476292,           827.374316,
Hammersmith           ,             0.131328,             0.144091,          1074.631003,           838.416413,
Acton Town            ,             0.083535,             0.143960,           948.847112,           870.102432,
Ealing Common         ,             0.083927,             0.157410,           936.844833,           890.746353,
North Ealing          ,             0.082360,             0.181046,           938.765198,           927.713374,
Park Royal            ,             0.083274,             0.190970,           937.805015,           956.038754,
Alperton              ,             0.083143,             0.203114,           895.076900,          1008.368693,
Sudbury Town          ,             0.082751,             0.211602,           854.269149,          1042.935258,
Subury Hill           ,             0.083535,             0.220742,           808.660486,          1059.738450,
South Harrow          ,             0.083274,             0.229883,           779.374924,          1081.822644,
Hounslow West         ,             0.024120,             0.139259,           737.126900,           751.519909,
Hounslow Central      ,             0.032347,             0.139259,           769.773100,           745.758815,
Hounslow East         ,             0.040312,             0.139259,           787.056383,           757.761094,
Osterley              ,             0.048278,             0.138868,           799.538754,           782.245745,
Boston Manor          ,             0.056374,             0.139390,           854.269149,           834.575684,
Northfields           ,             0.064209,             0.139912,           876.833435,           847.538146,
South Ealing          ,             0.072305,             0.139520,           888.835714,           853.779331,
South Acton           ,             0.103253,             0.156496,           979.092857,           878.744073,
Chiswick Park         ,             0.090195,             0.140173,           965.170213,           849.938602,
Turnham Green         ,             0.100772,             0.139782,          1009.338602,           848.498328,
Gunnersbury           ,             0.094112,             0.125548,           957.968845,           821.613222,
Kew Gardens           ,             0.093459,             0.106483,           941.165653,           772.163830,
Richmond              ,             0.093590,             0.097604,           907.559271,           729.915805,
Stamford Brook        ,             0.114352,             0.139520,          1025.661702,           846.577964,
Ravenscourt Park      ,             0.124538,             0.139651,          1046.305623,           843.697416,
West Kensington       ,             0.144647,             0.139912,          1121.199848,           825.453951,
Goldhawk Road         ,             0.127541,             0.158585,          1067.909726,           870.102432,
Shepherds Bush Market ,             0.127933,             0.166551,          1068.869909,           887.865805,
Wimbledon             ,             0.172984,             0.043935,          1117.359119,           582.527812,
Wimbledon Park        ,             0.173114,             0.056209,          1138.483131,           619.974924,
Southfields           ,             0.173506,             0.069137,          1117.359119,           664.143313,
East Putney           ,             0.173375,             0.081020,          1104.396657,           712.632523,
Putney Bridge         ,             0.173636,             0.097734,          1113.038298,           746.718997,
Passions Green        ,             0.173898,             0.107006,          1123.600304,           771.683739,
Fulham Broadway       ,             0.172984,             0.116538,          1138.483131,           795.688298,
West Brompton         ,             0.172853,             0.126593,          1140.403495,           819.212766,
Kensington Olympiad   ,             0.144647,             0.158847,          1109.677660,           860.980699,
Latimer Road          ,             0.149479,             0.187836,          1088.073556,           915.231003,
Ladbroke Grove        ,             0.154310,             0.188097,          1101.036018,           926.753191,
Westbourne Park       ,             0.159011,             0.187705,          1116.398936,           937.315198,
Royal Oak             ,             0.164104,             0.187313,          1155.286322,           947.877204,
High Street Kensington,             0.172331,             0.158194,          1144.724316,           868.662158,
Sloane Square         ,             0.201320,             0.140173,          1229.700456,           838.896505,
Victoria              ,             0.213986,             0.140696,          1259.466109,           849.458511,
St James Park         ,             0.227044,             0.140304,          1281.550304,           868.182067,
Westminster           ,             0.239058,             0.141087,          1299.313678,           876.823708,
Great Portland Square ,             0.236055,             0.187836,          1256.105471,           954.598480,
Euston Square         ,             0.269222,             0.187575,          1280.590122,           960.839666,
Farringdon            ,             0.294164,             0.187705,          1339.161246,           949.317477,
Aldersgate            ,             0.300954,             0.187705,          1360.765350,           940.195745,
Temple                ,             0.275490,             0.141218,          1325.718693,           907.069453,
Blackfriars           ,             0.289332,             0.143830,          1350.683435,           904.668997,
Mansion House         ,             0.297167,             0.152056,          1367.486626,           906.109271,
Cannon Street         ,             0.303435,             0.158194,          1379.968997,           902.268541,
Tower Hill            ,             0.329421,             0.167073,          1421.256839,           909.469909,
Aldgate               ,             0.334513,             0.169815,          1412.615198,           929.633739,
Aldgate East          ,             0.343785,             0.166943,          1437.099848,           939.715653,
Shoreditch            ,             0.350575,             0.181307,          1410.694833,           964.200304,
Whitechapel           ,             0.350836,             0.167596,          1446.221581,           946.917021,
Shadwell              ,             0.352272,             0.160414,          1449.582219,           917.151368,
Wapping               ,             0.351489,             0.155843,          1454.383131,           886.425532,
Rotherhithe           ,             0.352534,             0.145788,          1463.024772,           874.423252,
Surrey Quays          ,             0.351620,             0.138476,          1475.987234,           840.816869,
New Cross Gate        ,             0.352272,             0.121631,          1493.270517,           782.725836,
New Cross             ,             0.365069,             0.122284,          1511.513982,           786.566565,
Stepney Green         ,             0.366506,             0.169554,          1474.066869,           956.518845,
Bow Road              ,             0.387399,             0.173864,          1526.876900,           967.560942,
