Holborn               ,             0.278198,             0.136817,          1308.204255,           932.321657,
Chancery Lane         ,             0.289520,             0.136727,          1328.368085,           931.601520,
St Pauls              ,             0.299675,             0.137176,          1362.574582,           926.920631,
Bank                  ,             0.309739,             0.136907,          1379.497796,           917.918921,
Liverpool Street      ,             0.329329,             0.136547,          1398.581421,           937.362614,
Bethnal Green         ,             0.361050,             0.137176,          1463.753799,           971.569111,
Mile End              ,             0.371654,             0.136997,          1507.682143,           965.447948,
Stratford             ,             0.371834,             0.149038,          1568.893769,          1020.178343,
Leyton                ,             0.371474,             0.156317,          1565.293085,          1084.270517,
Leytonstone           ,             0.371924,             0.165663,          1595.898898,          1120.637424,
Wanstead              ,             0.378933,             0.175907,          1647.028609,          1142.961664,
Redbridge             ,             0.388548,             0.176626,          1680.514970,          1150.163032,
Gants Hill            ,             0.397804,             0.176356,          1727.683929,          1146.202280,
Snoresbrook           ,             0.371295,             0.181568,          1620.023480,          1163.485562,
South Woodford        ,             0.371025,             0.192262,          1632.985942,          1201.652812,
Woodford              ,             0.370576,             0.201068,          1646.668541,          1262.144301,
Buckhurst             ,             0.370935,             0.213289,          1673.313602,          1327.316679,
Roding Valley         ,             0.379023,             0.213110,          1673.313602,          1307.152850,
Chigwell              ,             0.386481,             0.213110,          1739.926254,          1304.632371,
Grange Hill           ,             0.395467,             0.213469,          1776.653229,          1288.429293,
Hainault              ,             0.400769,             0.206011,          1778.453571,          1248.101634,
Fairlop               ,             0.400500,             0.199540,          1778.093503,          1226.857599,
Barkingside           ,             0.400500,             0.192711,          1772.692477,          1186.529939,
Newbury Park          ,             0.400590,             0.185522,          1775.212956,          1152.323442,
Loughton              ,             0.370666,             0.220658,          1695.997910,          1410.852546,
Debden                ,             0.371384,             0.230363,          1759.009878,          1410.852546,
Theydon Bois          ,             0.371295,             0.238091,          1794.656649,          1521.393541,
Epping                ,             0.371205,             0.247167,          1814.460410,          1608.890160,
Cockfosters           ,             0.312354,             0.269851,          1225.462614,          1426.538488,
Oakwood               ,             0.312149,             0.259903,          1267.590616,          1411.055547,
Southgate             ,             0.312457,             0.249544,          1269.751026,          1355.244947,
Arnos Grove           ,             0.312252,             0.240005,          1258.948974,          1302.314894,
Bounds Green          ,             0.312765,             0.229441,          1285.594035,          1268.468465,
Wood Green            ,             0.312559,             0.220005,          1324.481421,          1233.541831,
Turnpike Lane         ,             0.312559,             0.210159,          1343.565046,          1205.456497,
Manor House           ,             0.312559,             0.199698,          1352.206687,          1132.002546,
Finsbury Park         ,             0.312047,             0.192518,          1334.923404,          1112.558853,
Arsenal               ,             0.303534,             0.185339,          1339.604293,          1088.794339,
Holloway Road         ,             0.296867,             0.178775,          1317.640122,          1065.749962,
Caledonian Road       ,             0.290816,             0.171698,          1305.397796,          1052.427432,
Kings Cross St Pancras,             0.280765,             0.161031,          1301.797112,           980.773822,
Russel Square         ,             0.281072,             0.148416,          1305.037728,           953.768693,
Covent Garden         ,             0.271431,             0.125749,          1299.636702,           925.323290,
Leicester Square      ,             0.263637,             0.118775,          1289.914856,           915.961512,
Green Park            ,             0.229791,             0.118878,          1253.547948,           892.196998,
Hyde Park Corner      ,             0.217483,             0.118980,          1233.744187,           878.874468,
Knightsbridge         ,             0.207842,             0.118467,          1217.541109,           869.872758,
South Harrow          ,             0.081483,             0.189339,           779.697948,          1083.033245,
Sudbury Hill          ,             0.081791,             0.180211,           809.943693,          1062.509347,
Sudbury Town          ,             0.081586,             0.171698,           855.312310,          1043.065653,
Alperton              ,             0.082407,             0.163801,           897.440312,          1007.418883,
Park Royal            ,             0.081689,             0.153134,           938.128040,           957.009309,
North Ealing          ,             0.081894,             0.144519,           938.848176,           928.203837,
Hounslow West         ,             0.017997,             0.107493,           735.409536,           750.690122,
Hounslow Central      ,             0.026612,             0.107801,           768.895897,           747.089438,
Hounslow East         ,             0.035638,             0.107493,           788.699658,           759.331763,
Osterley              ,             0.044766,             0.107596,           798.421505,           785.256687,
Boston Manor          ,             0.053381,             0.107801,           854.592173,           833.865919,
Northfields           ,             0.062202,             0.107698,           875.116071,           846.468313,
South Ealing          ,             0.071535,             0.107698,           888.078533,           855.470023,
Ealing Common         ,             0.078407,             0.126160,           938.488108,           889.316451,
Chiswick Park         ,             0.093483,             0.108109,           967.293579,           844.667971,
South Acton           ,             0.103022,             0.122775,           980.256041,           877.074126,
Acton Town            ,             0.086099,             0.107801,           944.969339,           868.072416,
Turnham Green         ,             0.105586,             0.108109,          1010.861854,           849.348860,
Gunnersbury           ,             0.087535,             0.095493,           961.532485,           822.343731,
Kew Gardens           ,             0.079022,             0.074673,           943.168997,           773.734498,
Richmond              ,             0.078304,             0.066365,           907.522226,           728.725950,
Stamford Brook        ,             0.117894,             0.107698,          1024.544453,           845.388108,
Ravenscourt Park      ,             0.128970,             0.107801,          1046.508625,           845.388108,
Hammersmith           ,             0.136970,             0.107801,          1076.754369,           836.026330,
Barrons Court         ,             0.143740,             0.108621,          1102.679293,           823.423936,
West Kensington       ,             0.150919,             0.108416,          1119.602508,           824.504141,
Kensington Olympia    ,             0.157893,             0.119801,          1106.279977,           859.070707,
Goldhawk Road         ,             0.136765,             0.125647,          1070.633207,           869.872758,
Shepherds Bush Market ,             0.136663,             0.131083,          1068.112728,           886.795973,
Wimbledon             ,             0.165893,             0.008827,          1115.281687,           582.178116,
Wimbledon Park        ,             0.165893,             0.022160,          1139.046201,           619.265160,
Southfields           ,             0.165791,             0.035186,          1118.162234,           665.713982,
East Putney           ,             0.165483,             0.048109,          1105.199772,           709.282257,
Putney Bridge         ,             0.165381,             0.065032,          1113.841413,           748.169643,
Parsons Green         ,             0.164970,             0.075288,          1126.803875,           773.734498,
Fulham Broadway       ,             0.165483,             0.084929,          1137.605927,           796.418807,
West Brompton         ,             0.165175,             0.094570,          1140.486474,           820.543389,
Earls Court           ,             0.169996,             0.108211,          1142.646884,           832.785714,
Gloucester Road       ,             0.187432,             0.108929,          1165.691261,           837.106535,
South Kensington      ,             0.197586,             0.108211,          1179.013792,           838.186740,
Wood Lane             ,             0.135945,             0.138467,          1072.073480,           898.318161,
Latimer Road          ,             0.148560,             0.156929,          1089.716831,           914.521239,
Ladbroke Grove        ,             0.159124,             0.156313,          1104.479635,           923.883017,
Westbourne Park       ,             0.167124,             0.156621,          1116.361892,           936.485410,
Royal Oak             ,             0.176047,             0.156108,          1155.249278,           949.807941,
Paddington            ,             0.203739,             0.149237,          1177.213450,           932.884726,
Bayswater             ,             0.182304,             0.145544,          1157.049620,           922.082675,
High Street Kensington,             0.181381,             0.126570,          1149.848252,           871.673100,
Edgware Road          ,             0.214201,             0.156621,          1193.416527,           943.326710,
Great Portland Street ,             0.245380,             0.157134,          1258.588906,           953.408625,
Euston Square         ,             0.267637,             0.156621,          1280.193009,           962.050266,
Sloane Square         ,             0.207124,             0.108929,          1227.983093,           837.466603,
Victoria              ,             0.214406,             0.108314,          1257.868769,           850.068997,
St James Park         ,             0.222919,             0.108724,          1280.193009,           868.792553,
Westminster           ,             0.233996,             0.108621,          1297.116223,           878.514400,
Temple                ,             0.271534,             0.108724,          1327.361968,           904.799392,
Blackfriars           ,             0.285790,             0.109134,          1351.126482,           907.679939,
Mansion House         ,             0.294303,             0.115493,          1366.969491,           904.799392,
Cannon Street         ,             0.301893,             0.123185,          1380.292021,           903.719187,
Monument              ,             0.310200,             0.131698,          1393.254483,           901.918845,
Farringdon            ,             0.290098,             0.156621,          1338.164020,           949.087804,
Aldersgate            ,             0.300252,             0.157031,          1360.488260,           939.005889,
Moorgate              ,             0.316559,             0.156108,          1382.092363,           937.925684,
Tower Hill            ,             0.331534,             0.130980,          1420.259612,           910.200418,
Aldgate               ,             0.334713,             0.133749,          1411.978040,           928.203837,
Aldgate East          ,             0.342200,             0.130878,          1435.022416,           940.446163,
Shoreditch            ,             0.350611,             0.145031,          1409.457561,           963.850608,
Whitechapel           ,             0.350611,             0.131390,          1445.464400,           947.647530,
Shadwell              ,             0.351329,             0.124621,          1446.904673,           917.761854,
Wapping               ,             0.351329,             0.119801,          1452.305699,           890.036588,
Botherhithe           ,             0.351226,             0.109442,          1459.867135,           874.193579,
Surrey Quauys         ,             0.351329,             0.101544,          1477.510486,           842.147492,
New Cross Gate        ,             0.350611,             0.084519,          1491.553153,           781.295935,
New Cross             ,             0.363226,             0.085339,          1512.077052,           787.057029,
Stepney Green         ,             0.371636,             0.133442,          1474.269871,           955.929103,
Bow Road              ,             0.393277,             0.137955,          1529.000266,           966.731155,
High Barnet           ,             0.285585,             0.270159,          1118.882371,          1419.697188,
Totteridge & Whetstone,             0.285175,             0.262262,          1156.689552,          1349.843921,
Woodside Park         ,             0.285995,             0.254467,          1143.727090,          1299.794415,
West Finchley         ,             0.285893,             0.245954,          1135.445517,          1269.908739,
Mill Hill East        ,             0.275944,             0.246364,          1084.675874,          1262.347302,
Finchley Central      ,             0.285278,             0.237954,          1130.764628,          1231.741489,
East Finchley         ,             0.284867,             0.230570,          1192.336322,          1190.333625,
Highgate              ,             0.285585,             0.217134,          1243.466033,          1148.205623,
Archway               ,             0.278406,             0.208416,          1266.510410,          1111.478647,
Tufnell Park          ,             0.272765,             0.203185,          1264.350000,          1084.473518,
Kentish Town          ,             0.267124,             0.197134,          1259.669111,          1048.466679,
Camden Town           ,             0.260457,             0.191390,          1252.467743,          1018.581003,
Chalk Farm            ,             0.260867,             0.197031,          1219.701520,          1043.065653,
Belsize Park          ,             0.260252,             0.204416,          1207.819263,          1054.947910,
Hampstead             ,             0.260560,             0.210467,          1176.133245,          1079.792629,
Golders Green         ,             0.260252,             0.216723,          1135.445517,          1128.761930,
Brent Cross           ,             0.260149,             0.222980,          1085.396011,          1146.405281,
Heldon Central        ,             0.260355,             0.229544,          1058.390881,          1169.809726,
Colindale             ,             0.258919,             0.235185,           997.539324,          1207.616907,
Burnt Oak             ,             0.260662,             0.241544,           964.413032,          1238.222720,
Edgware               ,             0.260149,             0.247287,           943.168997,          1273.149354,
Mornington Crescent   ,             0.260355,             0.180313,          1265.790274,           996.976900,
Euston                ,             0.261278,             0.169647,          1276.232257,           971.772112,
Angel                 ,             0.293072,             0.165647,          1335.643541,           993.736284,
Old Street            ,             0.308765,             0.166775,          1379.931953,           968.531497,
London Bridge         ,             0.313072,             0.106673,          1383.532637,           880.674810,
Borough               ,             0.313277,             0.090365,          1372.010448,           867.712348,
Warrent Street        ,             0.260457,             0.153237,          1267.590616,           946.927394,
Goodge Street         ,             0.260662,             0.145544,          1274.431915,           940.806231,
Kennington            ,             0.260149,             0.079698,          1343.204977,           821.983663,
Oval                  ,             0.260765,             0.073134,          1325.201558,           801.459764,
Stockwell             ,             0.261175,             0.067083,          1305.757865,           766.533131,
Clapham North         ,             0.261483,             0.059904,          1289.194719,           735.567249,
Clapham Common        ,             0.260970,             0.053545,          1265.070137,           721.884650,
Clapham South         ,             0.260355,             0.047493,          1249.227128,           691.638906,
Balham                ,             0.261175,             0.040827,          1243.466033,           655.992135,
Tooting Bec           ,             0.261278,             0.034365,          1223.302204,           626.106459,
Tooting Broadway      ,             0.261072,             0.028109,          1206.018921,           595.140578,
Colliers Wood         ,             0.260970,             0.021852,          1189.095707,           567.055243,
South Wimbledon       ,             0.261585,             0.015391,          1155.249278,           551.212234,
Morden                ,             0.261483,             0.009442,          1146.967705,           514.845327,
Watford Junction      ,             0.161278,             0.270364,           667.356611,          1439.861018,
Watford High Street   ,             0.160765,             0.261749,           671.317363,          1402.773974,
Bushey                ,             0.161688,             0.253134,           691.841261,          1371.087956,
Carpenders Park       ,             0.161586,             0.245031,           696.162082,          1315.277356,
Hatch End             ,             0.160868,             0.236826,           733.249126,          1257.306345,
Headstone Lane        ,             0.161791,             0.228518,           770.696239,          1223.819985,
Harrow & Wealdstone   ,             0.161175,             0.221134,           811.383967,          1191.773898,
Kenton                ,             0.161688,             0.212621,           860.353267,          1150.005965,
South Kenton          ,             0.161381,             0.200313,           874.035866,          1112.558853,
North Wembley         ,             0.161893,             0.194672,           886.278191,          1080.152698,
Wembley Central       ,             0.161893,             0.188621,           908.602432,          1043.065653,
Stonebridge Park      ,             0.161996,             0.183493,           951.810638,          1024.342097,
Harlesden             ,             0.162099,             0.177031,           989.977888,          1001.297720,
Willesden Junction    ,             0.161381,             0.172108,          1029.585410,           984.734574,
Kensal Green          ,             0.161483,             0.166672,          1074.593959,           981.493959,
Queens Park           ,             0.168765,             0.165134,          1111.320935,           996.256763,
Kilburn Park          ,             0.179739,             0.165236,          1135.805585,           999.497378,
Maida Vale            ,             0.187329,             0.164211,          1160.650304,           976.453002,
Warwick Avenue        ,             0.194714,             0.162160,          1168.931877,           957.729445,
